2)regulatorName,3)RegulatorGeneName,5)regulatedName,6)function,7)confidenceLevel 
GlaR,glaR,bssS,+,S 
GlaR,glaR,pdeG,-,S 
GlaR,glaR,ycgJ,-,S 
GlaR,glaR,pliG,+,S 
GlaR,glaR,ycgY,+,S 
GlaR,glaR,ycgV,-,S 
GlaR,glaR,ychQ,+,S 
GlaR,glaR,yciU,-,S 
GlaR,glaR,ycjP,-,S 
GlaR,glaR,ynaE,-,S 
GlaR,glaR,ydcK,-,S 
GlaR,glaR,ydeO,+,S 
GlaR,glaR,safA,+,S 
GlaR,glaR,lsrG,+,S 
GlaR,glaR,tam,-,S 
GlaR,glaR,ydfI,-,S 
GlaR,glaR,ydfK,+,S 
GlaR,glaR,ydhS,-,S 
GlaR,glaR,ynjH,-,S 
GlaR,glaR,yeaE,-,S 
GlaR,glaR,yobD,-,S 
GlaR,glaR,yodB,+,S 
GlaR,glaR,yfbN,+,S 
GlaR,glaR,yfbO,+,S 
GlaR,glaR,hxpA,-,S 
GlaR,glaR,yfbU,+,S 
GlaR,glaR,yfcO,-,S 
GlaR,glaR,yfcV,+,S 
GlaR,glaR,yfdC,-,S 
GlaR,glaR,yfdV,+,S 
GlaR,glaR,oxc,-,S 
GlaR,glaR,ypdC,+,S 
GlaR,glaR,yfiR,-,S 
GlaR,glaR,ypjA,-,S 
GlaR,glaR,glaH,-,C 
GlaR,glaR,alaE,+,S 
GlaR,glaR,casA,-,S 
GlaR,glaR,yqhC,-,S 
GlaR,glaR,ygiV,-,S 
GlaR,glaR,ygiW,+,S 
GlaR,glaR,yhcD,-,S 
GlaR,glaR,rsgA,-,S 
GlaR,glaR,orn,+,S 
GlaR,glaR,yjfY,-,S 
GlaR,glaR,bdcA,+,S 
GlaR,glaR,bdcR,-,S 
GlaR,glaR,idnD,+,S 
GlaR,glaR,yjjP,+,S 
GlaR,glaR,yjjQ,-,S 
ComR,comR,bhsA,-,S 
PlaR,plaR,eda,-,C 
PlaR,plaR,glpA,-,C 
PlaR,plaR,glpT,-,S 
PlaR,plaR,plaR,-,C 
PlaR,plaR,yiaK,-,C 
PlaR,plaR,yiaL,-,C 
PlaR,plaR,yiaM,-,C 
PlaR,plaR,yiaN,-,C 
PlaR,plaR,yiaO,-,C 
PlaR,plaR,lyxK,-,C 
PlaR,plaR,sgbH,-,C 
PlaR,plaR,sgbU,-,C 
PlaR,plaR,sgbE,-,C 
PlaR,plaR,ygjV,-,C 
NimR,nimR,nimR,-,C 
NimR,nimR,nimT,-,C 
NhaR,nhaR,nhaA,+,C 
NhaR,nhaR,osmC,+,C 
NhaR,nhaR,nhaR,+,S 
NhaR,nhaR,rsd,-,S 
NhaR,nhaR,alaT,-+,S 
NhaR,nhaR,alaU,-,S 
NhaR,nhaR,alaV,+,S 
NhaR,nhaR,gltT,+,S 
NhaR,nhaR,gltU,-,S 
NhaR,nhaR,gltV,-,S 
NhaR,nhaR,gltW,+,S 
NhaR,nhaR,ileT,-+,S 
NhaR,nhaR,ileU,-,S 
NhaR,nhaR,ileV,+,S 
NhaR,nhaR,rrfA,-+,S 
NhaR,nhaR,rrfB,+,S 
NhaR,nhaR,rrfC,-,S 
NhaR,nhaR,rrfD,-,S 
NhaR,nhaR,rrfE,-,S 
NhaR,nhaR,rrfG,+,S 
NhaR,nhaR,rrfH,+,S 
NhaR,nhaR,rrlA,-+,S 
NhaR,nhaR,rrlB,+,S 
NhaR,nhaR,rrlC,-,S 
NhaR,nhaR,rrlD,-,S 
NhaR,nhaR,rrlE,-,S 
NhaR,nhaR,rrlG,+,S 
NhaR,nhaR,rrlH,+,S 
NhaR,nhaR,rrsA,-+,S 
NhaR,nhaR,rrsB,+,S 
NhaR,nhaR,rrsC,-,S 
NhaR,nhaR,rrsD,-,S 
NhaR,nhaR,rrsE,-,S 
NhaR,nhaR,rrsG,+,S 
NhaR,nhaR,rrsH,+,S 
NhaR,nhaR,rrfF,-,S 
NhaR,nhaR,thrV,-,S 
NhaR,nhaR,rmf,-,S 
NhaR,nhaR,pgaD,+,C 
NhaR,nhaR,pgaC,+,C 
NhaR,nhaR,pgaB,+,C 
NhaR,nhaR,pgaA,+,C 
NarP,narP,cysG,+,C 
NarP,narP,fdhF,+,W 
NarP,narP,hyaA,-,W 
NarP,narP,hyaB,-,W 
NarP,narP,hyaC,-,W 
NarP,narP,hyaD,-,W 
NarP,narP,hyaE,-,W 
NarP,narP,hyaF,-,W 
NarP,narP,nirB,+,C 
NarP,narP,nirC,+,C 
NarP,narP,nirD,+,C 
NarP,narP,poxB,+,W 
NarP,narP,fdnG,-,S 
NarP,narP,fdnH,-,S 
NarP,narP,fdnI,-,S 
NarP,narP,nrfA,+,C 
NarP,narP,nrfB,+,C 
NarP,narP,nrfC,+,C 
NarP,narP,nrfD,+,C 
NarP,narP,nrfE,+,C 
NarP,narP,nrfF,+,C 
NarP,narP,nrfG,+,C 
NarP,narP,ccmH,-+,S 
NarP,narP,ccmG,-+,S 
NarP,narP,ccmF,-+,S 
NarP,narP,ccmE,-+,S 
NarP,narP,ccmC,-+,S 
NarP,narP,ccmB,-+,S 
NarP,narP,ccmA,-+,S 
NarP,narP,napC,-+,S 
NarP,narP,napB,-+,S 
NarP,narP,napH,-+,S 
NarP,narP,napG,-+,S 
NarP,narP,napA,-+,S 
NarP,narP,napF,-+,S 
NarP,narP,napD,-+,S 
NarP,narP,ccmD,-+,S 
NarP,narP,norW,-,W 
NarP,narP,hcr,+,W 
NarP,narP,hcp,+,W 
NarP,narP,ydeP,-,S 
NarP,narP,ydhT,-,C 
NarP,narP,ydhU,-,C 
NarP,narP,ydhX,-,C 
NarP,narP,ydhW,-,C 
NarP,narP,ydhV,-,C 
NarP,narP,ydhY,-,C 
NarP,narP,yoaG,+,W 
NarP,narP,yeaR,+,W 
NarP,narP,norV,-,W 
NarP,narP,ytfE,+,W 
FrmR,frmR,frmA,-,S 
FrmR,frmR,frmB,-,S 
FrmR,frmR,frmR,-,S 
MelR,melR,melA,-+,C 
MelR,melR,melB,-+,C 
MelR,melR,melR,-+,C 
GalR,galR,galE,-+,C 
GalR,galR,galK,-+,C 
GalR,galR,galR,-,S 
GalR,galR,galS,-,W 
GalR,galR,galT,-+,C 
GalR,galR,mglA,-,W 
GalR,galR,mglB,-,W 
GalR,galR,mglC,-,W 
GalR,galR,galM,-+,C 
GalR,galR,galP,-,C 
McbR,mcbR,yciE,+,S 
McbR,mcbR,yciF,+,S 
McbR,mcbR,yciG,+,S 
McbR,mcbR,rsd,+,S 
McbR,mcbR,rmf,+,S 
McbR,mcbR,mcbA,-,S 
XylR,xylR,araC,-,S 
XylR,xylR,xylA,+,S 
XylR,xylR,xylB,+,S 
XylR,xylR,xylE,+,C 
XylR,xylR,xylG,+,S 
XylR,xylR,xylH,+,S 
XylR,xylR,xylF,+,S 
XylR,xylR,xylR,+,S 
HdfR,hdfR,flhC,-,S 
HdfR,hdfR,flhD,-,S 
HdfR,hdfR,gltB,+,S 
HdfR,hdfR,gltD,+,S 
HdfR,hdfR,maoP,+,W 
HdfR,hdfR,gltF,+,S 
HcaR,hcaR,iroK,-,S 
HcaR,hcaR,hcaR,-,S 
HcaR,hcaR,hcaC,+,S 
HcaR,hcaR,hcaB,+,S 
HcaR,hcaR,hcaD,+,S 
HcaR,hcaR,hcaE,+,S 
HcaR,hcaR,hcaF,+,S 
Fur,fur,garL,-,S 
Fur,fur,ansB,+,W 
Fur,fur,araB,+,S 
Fur,fur,argF,+,S 
Fur,fur,argG,-,S 
Fur,fur,aspC,-,W 
Fur,fur,cadC,+,S 
Fur,fur,cirA,-,S 
Fur,fur,cyoA,-,W 
Fur,fur,cyoB,-,W 
Fur,fur,cyoC,-,W 
Fur,fur,cyoD,-,W 
Fur,fur,cyoE,-,W 
Fur,fur,dmsA,+,S 
Fur,fur,dmsB,+,S 
Fur,fur,dmsC,+,S 
Fur,fur,entA,-,C 
Fur,fur,entB,-,C 
Fur,fur,entC,-,C 
Fur,fur,entD,-,C 
Fur,fur,entE,-,S 
Fur,fur,entF,-,C 
Fur,fur,exbB,-,C 
Fur,fur,exbD,-,W 
Fur,fur,fecA,-,C 
Fur,fur,fecB,-,C 
Fur,fur,fecC,-,C 
Fur,fur,fecD,-,C 
Fur,fur,fecE,-,C 
Fur,fur,fecI,-,C 
Fur,fur,fecR,-,C 
Fur,fur,fepA,-,S 
Fur,fur,fepB,-,C 
Fur,fur,fepC,-,C 
Fur,fur,fepD,-,C 
Fur,fur,fepE,-,C 
Fur,fur,fepG,-,C 
Fur,fur,fes,-,C 
Fur,fur,fhuA,-,W 
Fur,fur,fhuB,-,W 
Fur,fur,fhuC,-,C 
Fur,fur,fhuD,-,W 
Fur,fur,fhuE,-,S 
Fur,fur,flhC,-,W 
Fur,fur,flhD,-,W 
Fur,fur,fnr,-,W 
Fur,fur,fumB,+,W 
Fur,fur,fumC,-,W 
Fur,fur,fur,-,S 
Fur,fur,gdhA,-+,W 
Fur,fur,glnG,+,W 
Fur,fur,glnL,+,W 
Fur,fur,glpF,+,S 
Fur,fur,glpK,+,S 
Fur,fur,gltB,-,W 
Fur,fur,gltD,-,W 
Fur,fur,gnd,-,W 
Fur,fur,hmp,-,W 
Fur,fur,katE,+,W 
Fur,fur,rpoS,-,W 
Fur,fur,katG,+,W 
Fur,fur,lpd,-+,W 
Fur,fur,manX,+,W 
Fur,fur,manY,+,W 
Fur,fur,manZ,+,W 
Fur,fur,map,-,S 
Fur,fur,metH,-,W 
Fur,fur,metJ,-,W 
Fur,fur,ndh,-,W 
Fur,fur,nth,-,S 
Fur,fur,ompF,+,W 
Fur,fur,oppA,-,S 
Fur,fur,oppB,-,S 
Fur,fur,oppC,-,S 
Fur,fur,oppD,-,S 
Fur,fur,oppF,-,S 
Fur,fur,pstB,-,W 
Fur,fur,purL,-,W 
Fur,fur,purR,-,W 
Fur,fur,pyrC,-,S 
Fur,fur,recN,-,S 
Fur,fur,ftnA,+,C 
Fur,fur,sdhA,-+,S 
Fur,fur,sdhB,-+,S 
Fur,fur,sdhC,-+,S 
Fur,fur,sdhD,-+,S 
Fur,fur,sodA,-,C 
Fur,fur,soxR,-,W 
Fur,fur,soxS,-,W 
Fur,fur,sucA,+,S 
Fur,fur,sucB,+,S 
Fur,fur,sucC,+,S 
Fur,fur,sucD,+,S 
Fur,fur,tonB,-+,S 
Fur,fur,udp,+,W 
Fur,fur,ugpA,-,W 
Fur,fur,ugpB,-,W 
Fur,fur,ugpE,-,S 
Fur,fur,uxaB,+,S 
Fur,fur,entS,-+,S 
Fur,fur,entH,-,C 
Fur,fur,ompW,+,W 
Fur,fur,garK,-,S 
Fur,fur,garR,-,S 
Fur,fur,bfd,-,S 
Fur,fur,zwf,-,W 
Fur,fur,gspO,-,S 
Fur,fur,sufA,-,C 
Fur,fur,glnD,-,W 
Fur,fur,waaL,-,W 
Fur,fur,narQ,+,W 
Fur,fur,qorA,+,W 
Fur,fur,gltF,-,W 
Fur,fur,nohA,-,S 
Fur,fur,eamA,-,S 
Fur,fur,gpmA,-,S 
Fur,fur,mdtL,-,S 
Fur,fur,efeB,-,S 
Fur,fur,rsd,-,S 
Fur,fur,yddA,-,S 
Fur,fur,yddB,-,S 
Fur,fur,grcA,-,W 
Fur,fur,amtB,-+,W 
Fur,fur,yihN,+,S 
Fur,fur,yihX,+,S 
Fur,fur,zapB,+,S 
Fur,fur,pepE,+,W 
Fur,fur,yjbJ,-,W 
Fur,fur,actP,-,W 
Fur,fur,yjcH,-,W 
Fur,fur,yejG,-,S 
Fur,fur,yojI,-,S 
Fur,fur,feoA,-,S 
Fur,fur,feoB,-,S 
Fur,fur,gspM,-,S 
Fur,fur,glnK,-+,W 
Fur,fur,ygaC,-,S 
Fur,fur,yhjE,-,W 
Fur,fur,erpA,-,S 
Fur,fur,tcyN,-,W 
Fur,fur,nrdF,-,S 
Fur,fur,ydiE,-,S 
Fur,fur,dppB,+,S 
Fur,fur,dppC,+,S 
Fur,fur,dppD,+,S 
Fur,fur,dppF,+,S 
Fur,fur,garP,-,S 
Fur,fur,ybaN,-,S 
Fur,fur,feoC,-,S 
Fur,fur,nrdE,-,S 
Fur,fur,rnpB,-,S 
Fur,fur,rmf,+,S 
Fur,fur,ybdZ,-,C 
Fur,fur,yjjZ,-,C 
Fur,fur,esrE,+,S 
Fur,fur,gndA,-,W 
Fur,fur,sdhX,+,S 
Fur,fur,ryhB,-,S 
Fur,fur,xynR,+,S 
Fur,fur,tauA,-,W 
Fur,fur,tauB,-,W 
Fur,fur,tauC,-,W 
Fur,fur,cusC,+,S 
Fur,fur,fiu,-,S 
Fur,fur,ybiU,-,W 
Fur,fur,rimO,-,W 
Fur,fur,bssR,+,S 
Fur,fur,efeO,-,S 
Fur,fur,paaA,-,W 
Fur,fur,paaB,-,W 
Fur,fur,paaC,-,W 
Fur,fur,paaD,-,W 
Fur,fur,paaE,-,W 
Fur,fur,paaF,-,W 
Fur,fur,paaG,-,W 
Fur,fur,paaH,-,W 
Fur,fur,paaI,-,W 
Fur,fur,paaJ,-,W 
Fur,fur,paaK,-,W 
Fur,fur,ortT,-,S 
Fur,fur,pqqU,-,S 
Fur,fur,yncE,-,S 
Fur,fur,adhP,-,S 
Fur,fur,tfaQ,-,C 
Fur,fur,stfQ,-,C 
Fur,fur,tqsA,+,S 
Fur,fur,rsxA,-,W 
Fur,fur,rsxB,-,W 
Fur,fur,rsxC,-,W 
Fur,fur,rsxD,-,W 
Fur,fur,rsxG,-,W 
Fur,fur,rsxE,-,W 
Fur,fur,sufE,-,C 
Fur,fur,sufS,-,C 
Fur,fur,sufD,-,C 
Fur,fur,sufC,-,C 
Fur,fur,sufB,-,C 
Fur,fur,selO,-,S 
Fur,fur,yobD,+,S 
Fur,fur,mntP,+,S 
Fur,fur,ftnB,+,S 
Fur,fur,zinT,+,W 
Fur,fur,nac,-,W 
Fur,fur,rcnA,-,W 
Fur,fur,rcnB,-,W 
Fur,fur,yfcV,+,S 
Fur,fur,mntH,-,S 
Fur,fur,maeB,-,S 
Fur,fur,pdeF,+,S 
Fur,fur,hcaR,-,S 
Fur,fur,nrdH,-,S 
Fur,fur,nrdI,-,S 
Fur,fur,yqeB,+,W 
Fur,fur,yqeC,+,W 
Fur,fur,mocA,-,W 
Fur,fur,hybO,+,S 
Fur,fur,gpr,+,S 
Fur,fur,yqhD,+,S 
Fur,fur,dkgA,+,S 
Fur,fur,nfeF,-,S 
Fur,fur,yhcC,+,W 
Fur,fur,gspC,-,S 
Fur,fur,gspD,-,S 
Fur,fur,gspE,-,S 
Fur,fur,gspF,-,S 
Fur,fur,gspG,-,S 
Fur,fur,gspH,-,S 
Fur,fur,gspI,-,S 
Fur,fur,gspJ,-,S 
Fur,fur,gspK,-,S 
Fur,fur,gspL,-,S 
Fur,fur,yhhY,+,S 
Fur,fur,yjiR,-,S 
Fur,fur,fhuF,-,C 
Fur,fur,uxaC,+,S 
QseB,qseB,dnaA,-,S 
QseB,qseB,fimA,+,W 
QseB,qseB,fimC,+,W 
QseB,qseB,fimD,+,W 
QseB,qseB,fimF,+,W 
QseB,qseB,fimG,+,W 
QseB,qseB,fimH,+,W 
QseB,qseB,flhC,+,W 
QseB,qseB,flhD,+,W 
QseB,qseB,fimI,+,W 
QseB,qseB,qseC,+,S 
QseB,qseB,feaR,-+,W 
QseB,qseB,qseB,+,S 
QseB,qseB,fimR2,+,W 
RcsB-BglJ,bglJ;rcsB,bglB,+,S 
RcsB-BglJ,bglJ;rcsB,bglF,+,S 
RcsB-BglJ,bglJ;rcsB,bglG,+,S 
RcsB-BglJ,bglJ;rcsB,leuO,+,S 
RcsB-BglJ,bglJ;rcsB,sfsB,+,W 
RcsB-BglJ,bglJ;rcsB,yidL,+,W 
RcsB-BglJ,bglJ;rcsB,yehF,+,W 
RcsB-BglJ,bglJ;rcsB,ykiA,+,W 
RcsB-BglJ,bglJ;rcsB,ynbA,+,W 
RcsB-BglJ,bglJ;rcsB,ynbB,+,W 
RcsB-BglJ,bglJ;rcsB,ynbC,+,W 
RcsB-BglJ,bglJ;rcsB,ynbD,+,W 
RcsB-BglJ,bglJ;rcsB,ynjI,+,W 
RcsB-BglJ,bglJ;rcsB,yecT,+,W 
RcsB-BglJ,bglJ;rcsB,yqhG,+,W 
RcsB-BglJ,bglJ;rcsB,ygiZ,+,W 
AppY,appY,appA,+,W 
AppY,appY,hyaA,+,W 
AppY,appY,hyaB,+,W 
AppY,appY,hyaC,+,W 
AppY,appY,hyaD,+,W 
AppY,appY,hyaE,+,W 
AppY,appY,hyaF,+,W 
AppY,appY,appB,+,W 
AppY,appY,appC,+,W 
AppY,appY,appX,+,W 
RtcR,rtcR,rtcA,+,W 
RtcR,rtcR,rtcB,+,W 
ArcA,arcA,dcuB,+,S 
ArcA,arcA,cydC,+,S 
ArcA,arcA,aceA,-,W 
ArcA,arcA,aceB,-,W 
ArcA,arcA,aceE,-,W 
ArcA,arcA,aceF,-,W 
ArcA,arcA,aceK,-,W 
ArcA,arcA,ackA,+,W 
ArcA,arcA,aldA,-,C 
ArcA,arcA,puuC,-,W 
ArcA,arcA,appA,+,W 
ArcA,arcA,appY,+,W 
ArcA,arcA,arcA,+,S 
ArcA,arcA,argR,+,S 
ArcA,arcA,argT,-,C 
ArcA,arcA,betA,-,W 
ArcA,arcA,betB,-,S 
ArcA,arcA,betI,-,S 
ArcA,arcA,betT,-,S 
ArcA,arcA,cadA,-,W 
ArcA,arcA,cadB,-,W 
ArcA,arcA,carA,+,S 
ArcA,arcA,moeA,+,S 
ArcA,arcA,moeB,+,S 
ArcA,arcA,cydA,+,S 
ArcA,arcA,cydB,+,C 
ArcA,arcA,cyoA,-,C 
ArcA,arcA,cyoB,-,C 
ArcA,arcA,cyoC,-,C 
ArcA,arcA,cyoD,-,C 
ArcA,arcA,cyoE,-,C 
ArcA,arcA,dppA,+,S 
ArcA,arcA,fadA,-,C 
ArcA,arcA,fadB,-,C 
ArcA,arcA,fadL,-,S 
ArcA,arcA,fnr,-,W 
ArcA,arcA,fumA,-,W 
ArcA,arcA,fumB,+,W 
ArcA,arcA,fumC,-,W 
ArcA,arcA,glpA,-,W 
ArcA,arcA,glpB,-,W 
ArcA,arcA,glpC,-,W 
ArcA,arcA,glpD,-,S 
ArcA,arcA,glpE,-,S 
ArcA,arcA,gltA,-,C 
ArcA,arcA,hemA,+,W 
ArcA,arcA,hyaA,+,S 
ArcA,arcA,hyaB,+,W 
ArcA,arcA,hyaC,+,W 
ArcA,arcA,hyaD,+,S 
ArcA,arcA,hyaE,+,W 
ArcA,arcA,hyaF,+,S 
ArcA,arcA,icd,-,C 
ArcA,arcA,rpoS,-,S 
ArcA,arcA,kdpA,-,S 
ArcA,arcA,kgtP,-,S 
ArcA,arcA,lpd,-,C 
ArcA,arcA,manA,+,S 
ArcA,arcA,mdh,-,S 
ArcA,arcA,ndh,-,S 
ArcA,arcA,ndk,-,S 
ArcA,arcA,oppA,-+,S 
ArcA,arcA,oppB,-,W 
ArcA,arcA,oppC,-,W 
ArcA,arcA,oppD,-,W 
ArcA,arcA,oppF,-,W 
ArcA,arcA,pepN,-,S 
ArcA,arcA,pflB,+,W 
ArcA,arcA,pldA,+,S 
ArcA,arcA,pncB,+,S 
ArcA,arcA,pntA,+,S 
ArcA,arcA,prfA,+,W 
ArcA,arcA,ptsG,-,S 
ArcA,arcA,putA,-,S 
ArcA,arcA,putP,-,S 
ArcA,arcA,rho,+,S 
ArcA,arcA,rplB,-,W 
ArcA,arcA,rplC,-,W 
ArcA,arcA,rplD,-,W 
ArcA,arcA,rplP,-,W 
ArcA,arcA,rplV,-,W 
ArcA,arcA,rplW,-,W 
ArcA,arcA,rpmC,-,W 
ArcA,arcA,rpsC,-,W 
ArcA,arcA,rpsJ,-,W 
ArcA,arcA,rpsQ,-,W 
ArcA,arcA,rpsS,-,W 
ArcA,arcA,sdhA,-+,S 
ArcA,arcA,sdhB,-+,S 
ArcA,arcA,sdhC,-+,S 
ArcA,arcA,sdhD,-+,S 
ArcA,arcA,sodA,-,W 
ArcA,arcA,ssb,-,S 
ArcA,arcA,sucA,-+,S 
ArcA,arcA,sucB,-+,S 
ArcA,arcA,sucC,-+,S 
ArcA,arcA,sucD,-+,S 
ArcA,arcA,thrA,-,S 
ArcA,arcA,uvrA,-,S 
ArcA,arcA,xthA,-,S 
ArcA,arcA,ompW,-,S 
ArcA,arcA,dcuA,+,S 
ArcA,arcA,focA,-+,C 
ArcA,arcA,rhaT,-,W 
ArcA,arcA,acnA,-,W 
ArcA,arcA,ubiC,-,W 
ArcA,arcA,ubiA,-,W 
ArcA,arcA,folE,-,S 
ArcA,arcA,appB,+,W 
ArcA,arcA,appC,+,W 
ArcA,arcA,osmY,-,S 
ArcA,arcA,dsbB,+,S 
ArcA,arcA,treC,+,W 
ArcA,arcA,cydD,+,S 
ArcA,arcA,sthA,-,S 
ArcA,arcA,yigI,-,S 
ArcA,arcA,ybfA,+,S 
ArcA,arcA,fadD,-,C 
ArcA,arcA,gadE,+,S 
ArcA,arcA,caiD,+,W 
ArcA,arcA,caiC,+,W 
ArcA,arcA,caiB,+,W 
ArcA,arcA,caiA,+,W 
ArcA,arcA,caiT,+,W 
ArcA,arcA,thiC,-,S 
ArcA,arcA,potF,-,S 
ArcA,arcA,ydeA,-,W 
ArcA,arcA,yieE,-,S 
ArcA,arcA,phoH,-,S 
ArcA,arcA,rsd,-,S 
ArcA,arcA,nuoM,-,C 
ArcA,arcA,nuoF,-,C 
ArcA,arcA,grcA,+,W 
ArcA,arcA,yfiF,+,S 
ArcA,arcA,hybA,-,W 
ArcA,arcA,hybB,-,W 
ArcA,arcA,hybC,-,W 
ArcA,arcA,hybD,-,W 
ArcA,arcA,hybE,-,W 
ArcA,arcA,hybF,-,W 
ArcA,arcA,hybG,-,W 
ArcA,arcA,puuB,-,W 
ArcA,arcA,lldP,-,S 
ArcA,arcA,lldR,-,S 
ArcA,arcA,lldD,-,C 
ArcA,arcA,nupC,+,S 
ArcA,arcA,yeiQ,-,S 
ArcA,arcA,yejG,-,S 
ArcA,arcA,mqo,-,S 
ArcA,arcA,nuoA,-,C 
ArcA,arcA,nuoB,-,C 
ArcA,arcA,nuoC,-,C 
ArcA,arcA,nuoE,-,C 
ArcA,arcA,nuoG,-,C 
ArcA,arcA,nuoH,-,C 
ArcA,arcA,nuoI,-,C 
ArcA,arcA,nuoJ,-,C 
ArcA,arcA,nuoK,-,C 
ArcA,arcA,nuoL,-,C 
ArcA,arcA,nuoN,-,C 
ArcA,arcA,feoA,-,S 
ArcA,arcA,treB,+,W 
ArcA,arcA,gadX,+,W 
ArcA,arcA,yhjE,-,S 
ArcA,arcA,acnB,-,S 
ArcA,arcA,msrB,-,S 
ArcA,arcA,gatA,-,W 
ArcA,arcA,gatB,-,W 
ArcA,arcA,gatC,-,W 
ArcA,arcA,gatD,-,W 
ArcA,arcA,gatY,-,W 
ArcA,arcA,prmC,+,W 
ArcA,arcA,puuR,-,W 
ArcA,arcA,cycA,-,S 
ArcA,arcA,caiE,+,W 
ArcA,arcA,sstT,+,S 
ArcA,arcA,dctA,-,W 
ArcA,arcA,glcB,-,C 
ArcA,arcA,xylR,+,W 
ArcA,arcA,micF,+,C 
ArcA,arcA,acpP,+,S 
ArcA,arcA,rmf,-,S 
ArcA,arcA,gadA,+,W 
ArcA,arcA,appX,+,W 
ArcA,arcA,gadF,+,S 
ArcA,arcA,ymjE,-,W 
ArcA,arcA,sdhX,-+,S 
ArcA,arcA,glcF,-,C 
ArcA,arcA,gcvB,+,S 
ArcA,arcA,arcZ,-,W 
ArcA,arcA,sroD,-,C 
ArcA,arcA,fadH,-,S 
ArcA,arcA,fadE,-,C 
ArcA,arcA,ybdN,+,W 
ArcA,arcA,citG,-,W 
ArcA,arcA,citX,-,W 
ArcA,arcA,citF,-,W 
ArcA,arcA,citE,-,W 
ArcA,arcA,citD,-,W 
ArcA,arcA,citC,-,W 
ArcA,arcA,dpiB,+,W 
ArcA,arcA,dpiA,+,W 
ArcA,arcA,dcuC,+,W 
ArcA,arcA,ybiU,-,S 
ArcA,arcA,rutG,+,S 
ArcA,arcA,rutF,+,S 
ArcA,arcA,rutE,+,S 
ArcA,arcA,rutD,+,S 
ArcA,arcA,rutC,+,S 
ArcA,arcA,rutB,+,S 
ArcA,arcA,rutA,+,S 
ArcA,arcA,iraM,+,W 
ArcA,arcA,puuP,-,W 
ArcA,arcA,puuA,-,S 
ArcA,arcA,puuD,-,S 
ArcA,arcA,puuE,-,W 
ArcA,arcA,tpx,-,S 
ArcA,arcA,ynaJ,-,S 
ArcA,arcA,pqqU,-,S 
ArcA,arcA,yncE,-,S 
ArcA,arcA,ydgC,-,S 
ArcA,arcA,rstA,+,S 
ArcA,arcA,gatZ,-,W 
ArcA,arcA,fadJ,-,S 
ArcA,arcA,fadI,-,S 
ArcA,arcA,pyrS,+,S 
ArcA,arcA,glaH,-,S 
ArcA,arcA,glcA,-,C 
ArcA,arcA,glcG,-,C 
ArcA,arcA,glcE,-,C 
ArcA,arcA,glcD,-,C 
ArcA,arcA,glcC,-,C 
ArcA,arcA,hybO,-,W 
ArcA,arcA,nudE,-,S 
ArcA,arcA,igaA,+,S 
ArcA,arcA,yhgE,+,S 
ArcA,arcA,yjiR,-,S 
NfeR,nfeR,nfeF,-,C 
NfeR,nfeR,nfeR,-,C 
UvrY,uvrY,uhpT,+,S 
UvrY,uvrY,luxS,+,S 
UvrY,uvrY,csrB,+,C 
UvrY,uvrY,csrC,+,S 
UvrY,uvrY,ydeP,+,S 
UvrY,uvrY,uhpU,+,S 
YjjQ,yjjQ,flhC,-,S 
YjjQ,yjjQ,flhD,-,S 
YjjQ,yjjQ,ompC,-,W 
YjjQ,yjjQ,yfiB,-,W 
YjjQ,yjjQ,dgcN,-,W 
YjjQ,yjjQ,ymiA,-,W 
YjjQ,yjjQ,yciX,-,W 
YjjQ,yjjQ,ybhL,-,W 
YjjQ,yjjQ,gfcA,-,S 
YjjQ,yjjQ,yfiR,-,W 
GlpR,glpR,glpA,-,C 
GlpR,glpR,glpB,-,C 
GlpR,glpR,glpC,-,C 
GlpR,glpR,glpD,-,C 
GlpR,glpR,glpF,-,S 
GlpR,glpR,glpK,-,S 
GlpR,glpR,glpQ,-,C 
GlpR,glpR,glpT,-,C 
GlpR,glpR,glpX,-,S 
SutR,sutR,cysE,-,S 
SutR,sutR,pfkB,-,W 
SutR,sutR,fliA,-,S 
SutR,sutR,fliZ,-,S 
SutR,sutR,ypfN,+,W 
SutR,sutR,ydcO,-,C 
SutR,sutR,sutR,-+,C 
SutR,sutR,tcyJ,-,S 
RhaR,rhaR,rhaR,+,C 
RhaR,rhaR,rhaS,+,C 
CueR,cueR,moaA,-,W 
CueR,cueR,moaB,-,W 
CueR,cueR,moaD,-,W 
CueR,cueR,moaE,-,W 
CueR,cueR,moaC,-,W 
CueR,cueR,rsd,-,S 
CueR,cueR,cueO,+,C 
CueR,cueR,rmf,-,S 
CueR,cueR,copA,+,C 
KdpE,kdpE,kdpA,+,C 
KdpE,kdpE,kdpB,+,C 
KdpE,kdpE,kdpC,+,C 
KdpE,kdpE,rsd,-,S 
KdpE,kdpE,rmf,-,S 
KdpE,kdpE,kdpF,+,C 
SgrR,sgrR,thiQ,-,C 
SgrR,sgrR,thiP,-,C 
SgrR,sgrR,thiB,-,C 
SgrR,sgrR,setA,+,C 
SgrR,sgrR,sgrR,-,C 
SgrR,sgrR,sgrT,+,C 
SgrR,sgrR,sroA,-,C 
SgrR,sgrR,sgrS,+,C 
SgrR,sgrR,alaC,+,S 
MetR,metR,glyA,-+,C 
MetR,metR,hmp,+,C 
MetR,metR,metE,+,S 
MetR,metR,metH,+,W 
