,gene_id,database,kegg_id
7530,b2547,KEGG_pathway,-
7531,b2548,KEGG_pathway,-
7532,b2549,KEGG_pathway,-
7533,b2550,KEGG_pathway,-
7546,b2551,KEGG_pathway,map00260
7547,b2551,KEGG_pathway,map00460
7548,b2551,KEGG_pathway,map00630
7549,b2551,KEGG_pathway,map00670
7550,b2551,KEGG_pathway,map00680
7551,b2551,KEGG_pathway,map01100
7552,b2551,KEGG_pathway,map01110
7553,b2551,KEGG_pathway,map01120
7554,b2551,KEGG_pathway,map01130
7555,b2551,KEGG_pathway,map01200
7556,b2551,KEGG_pathway,map01230
7557,b2551,KEGG_pathway,map01523
7559,b2552,KEGG_pathway,map05132
7561,b2553,KEGG_pathway,map02020
7564,b2554,KEGG_pathway,map02020
7565,b2554,KEGG_pathway,map02024
7566,b2555,KEGG_pathway,-
7569,b2556,KEGG_pathway,map02020
7570,b2556,KEGG_pathway,map02024
7575,b2557,KEGG_pathway,map00230
7576,b2557,KEGG_pathway,map01100
7577,b2557,KEGG_pathway,map01110
7578,b2557,KEGG_pathway,map01130
7579,b2558,KEGG_pathway,-
7580,b2559,KEGG_pathway,-
7582,b2560,KEGG_pathway,map00564
7583,b2561,KEGG_pathway,-
7584,b2562,KEGG_pathway,-
7586,b2563,KEGG_pathway,map00770
7589,b2564,KEGG_pathway,map00750
7590,b2564,KEGG_pathway,map01100
7592,b2565,KEGG_pathway,map03440
7593,b2566,KEGG_pathway,-
7596,b2567,KEGG_pathway,map03008
7597,b2567,KEGG_pathway,map05205
7600,b2568,KEGG_pathway,map02024
7601,b2568,KEGG_pathway,map03060
7603,b2569,KEGG_pathway,map05134
7604,b2570,KEGG_pathway,-
7605,b2571,KEGG_pathway,-
7606,b2572,KEGG_pathway,-
7607,b2573,KEGG_pathway,-
7611,b2574,KEGG_pathway,map00250
7612,b2574,KEGG_pathway,map00760
7613,b2574,KEGG_pathway,map01100
7614,b2575,KEGG_pathway,-
7615,b2576,KEGG_pathway,-
7616,b2577,KEGG_pathway,-
7617,b2578,KEGG_pathway,-
7618,b2579,KEGG_pathway,-
7621,b2580,KEGG_pathway,map03410
7622,b2580,KEGG_pathway,map05340
7623,b2581,KEGG_pathway,-
7624,b2582,KEGG_pathway,-
7625,b2583,KEGG_pathway,-
7626,b2584,KEGG_pathway,-
7631,b2585,KEGG_pathway,map00260
7632,b2585,KEGG_pathway,map00564
7633,b2585,KEGG_pathway,map01100
7634,b2585,KEGG_pathway,map01110
7635,b2586,KEGG_pathway,-
7636,b2587,KEGG_pathway,-
7638,b2592,KEGG_pathway,map04213
7639,b2593,KEGG_pathway,-
7640,b2594,KEGG_pathway,-
7641,b2595,KEGG_pathway,-
7642,b2597,KEGG_pathway,-
7648,b2599,KEGG_pathway,map00400
7649,b2599,KEGG_pathway,map01100
7650,b2599,KEGG_pathway,map01110
7651,b2599,KEGG_pathway,map01130
7652,b2599,KEGG_pathway,map01230
7659,b2600,KEGG_pathway,map00400
7660,b2600,KEGG_pathway,map00401
7661,b2600,KEGG_pathway,map01100
7662,b2600,KEGG_pathway,map01110
7663,b2600,KEGG_pathway,map01130
7664,b2600,KEGG_pathway,map01230
7671,b2601,KEGG_pathway,map00400
7672,b2601,KEGG_pathway,map01100
7673,b2601,KEGG_pathway,map01110
7674,b2601,KEGG_pathway,map01130
7675,b2601,KEGG_pathway,map01230
7676,b2601,KEGG_pathway,map02024
7677,b2602,KEGG_pathway,-
7678,b2603,KEGG_pathway,-
7681,b2604,KEGG_pathway,map02025
7682,b2604,KEGG_pathway,map05111
7683,b2605,KEGG_pathway,-
7685,b2606,KEGG_pathway,map03010
7686,b2607,KEGG_pathway,-
7687,b2608,KEGG_pathway,-
7689,b2609,KEGG_pathway,map03010
7693,b2610,KEGG_pathway,map02024
7694,b2610,KEGG_pathway,map03060
7695,b2610,KEGG_pathway,map03070
7696,b2611,KEGG_pathway,-
7697,b4461,KEGG_pathway,-
7698,b2614,KEGG_pathway,-
7701,b2615,KEGG_pathway,map00760
7702,b2615,KEGG_pathway,map01100
7703,b2616,KEGG_pathway,-
7704,b2617,KEGG_pathway,-
7705,b2618,KEGG_pathway,-
7706,b2619,KEGG_pathway,-
7707,b2620,KEGG_pathway,-
7708,b2622,KEGG_pathway,-
7709,b2623,KEGG_pathway,-
7710,b2624,KEGG_pathway,-
7711,b2625,KEGG_pathway,-
7712,b2626,KEGG_pathway,-
7713,b2627,KEGG_pathway,-
7714,b2628,KEGG_pathway,-
7715,b2629,KEGG_pathway,-
7716,b2630,KEGG_pathway,-
7717,b2631,KEGG_pathway,-
7718,b2632,KEGG_pathway,-
7719,b2633,KEGG_pathway,-
7720,b2634,KEGG_pathway,-
7721,b2635,KEGG_pathway,-
7722,b2636,KEGG_pathway,-
7723,b2637,KEGG_pathway,-
7724,b2638,KEGG_pathway,-
7725,b2642,KEGG_pathway,-
7726,b2643,KEGG_pathway,-
7727,b2644,KEGG_pathway,-
7728,b4548,KEGG_pathway,-
7729,b2645,KEGG_pathway,-
7730,b2646,KEGG_pathway,-
7731,b2647,KEGG_pathway,-
7732,b2659,KEGG_pathway,-
7733,b2660,KEGG_pathway,-
7741,b2661,KEGG_pathway,map00250
7742,b2661,KEGG_pathway,map00310
7743,b2661,KEGG_pathway,map00350
7744,b2661,KEGG_pathway,map00650
7745,b2661,KEGG_pathway,map00760
7746,b2661,KEGG_pathway,map01100
7747,b2661,KEGG_pathway,map01120
7756,b2662,KEGG_pathway,map00250
7757,b2662,KEGG_pathway,map00280
7758,b2662,KEGG_pathway,map00310
7759,b2662,KEGG_pathway,map00410
7760,b2662,KEGG_pathway,map00640
7761,b2662,KEGG_pathway,map00650
7762,b2662,KEGG_pathway,map01100
7763,b2662,KEGG_pathway,map01120
7764,b2663,KEGG_pathway,-
7765,b2664,KEGG_pathway,-
7766,b2665,KEGG_pathway,-
7767,b2666,KEGG_pathway,-
7768,b2667,KEGG_pathway,-
7769,b2668,KEGG_pathway,-
7770,b2669,KEGG_pathway,-
7771,b2670,KEGG_pathway,-
7772,b2671,KEGG_pathway,-
7773,b2672,KEGG_pathway,-
7774,b2673,KEGG_pathway,-
7775,b2674,KEGG_pathway,-
7779,b2675,KEGG_pathway,map00230
7780,b2675,KEGG_pathway,map00240
7781,b2675,KEGG_pathway,map01100
7785,b2676,KEGG_pathway,map00230
7786,b2676,KEGG_pathway,map00240
7787,b2676,KEGG_pathway,map01100
7789,b2677,KEGG_pathway,map02010
7791,b2678,KEGG_pathway,map02010
7793,b2679,KEGG_pathway,map02010
7794,b2682,KEGG_pathway,-
7795,b2683,KEGG_pathway,-
7796,b2684,KEGG_pathway,-
7798,b2685,KEGG_pathway,map02020
7799,b2686,KEGG_pathway,-
7806,b2687,KEGG_pathway,map00270
7807,b2687,KEGG_pathway,map01100
7808,b2687,KEGG_pathway,map01230
7809,b2687,KEGG_pathway,map02024
7810,b2687,KEGG_pathway,map02026
7811,b2687,KEGG_pathway,map05111
7815,b2688,KEGG_pathway,map00270
7816,b2688,KEGG_pathway,map00480
7817,b2688,KEGG_pathway,map01100
7818,b2689,KEGG_pathway,-
7819,b2690,KEGG_pathway,-
7824,b2696,KEGG_pathway,map02020
7825,b2696,KEGG_pathway,map02025
7826,b2696,KEGG_pathway,map02026
7827,b2696,KEGG_pathway,map05111
7829,b2697,KEGG_pathway,map00970
7830,b2698,KEGG_pathway,-
7832,b2699,KEGG_pathway,map03440
7834,b2700,KEGG_pathway,map00760
7835,b2701,KEGG_pathway,-
7838,b2702,KEGG_pathway,map00051
7839,b2702,KEGG_pathway,map02060
7842,b2703,KEGG_pathway,map00051
7843,b2703,KEGG_pathway,map02060
7846,b2704,KEGG_pathway,map00051
7847,b2704,KEGG_pathway,map02060
7850,b2705,KEGG_pathway,map00051
7851,b2705,KEGG_pathway,map00650
7852,b2706,KEGG_pathway,-
7853,b2707,KEGG_pathway,-
7854,b2708,KEGG_pathway,-
7856,b2709,KEGG_pathway,map05132
7858,b2710,KEGG_pathway,map05132
7860,b2711,KEGG_pathway,map05132
7861,b2712,KEGG_pathway,-
7867,b2713,KEGG_pathway,map00633
7868,b2713,KEGG_pathway,map00680
7869,b2713,KEGG_pathway,map00720
7870,b2713,KEGG_pathway,map01120
7871,b2713,KEGG_pathway,map01200
7872,b2714,KEGG_pathway,-
7875,b2715,KEGG_pathway,map00010
7876,b2715,KEGG_pathway,map02060
7883,b2716,KEGG_pathway,map00010
7884,b2716,KEGG_pathway,map00460
7885,b2716,KEGG_pathway,map00500
7886,b2716,KEGG_pathway,map00940
7887,b2716,KEGG_pathway,map01100
7888,b2716,KEGG_pathway,map01110
7889,b2717,KEGG_pathway,-
7890,b2718,KEGG_pathway,-
7891,b2719,KEGG_pathway,-
7892,b2720,KEGG_pathway,-
7893,b2721,KEGG_pathway,-
7894,b2722,KEGG_pathway,-
7895,b2723,KEGG_pathway,-
7896,b2724,KEGG_pathway,-
7897,b2725,KEGG_pathway,-
7898,b2726,KEGG_pathway,-
7899,b2727,KEGG_pathway,-
7900,b2728,KEGG_pathway,-
7901,b2729,KEGG_pathway,-
7902,b2730,KEGG_pathway,-
7903,b2731,KEGG_pathway,-
7904,b2732,KEGG_pathway,-
7906,b2733,KEGG_pathway,map03430
7907,b2734,KEGG_pathway,-
7908,b2735,KEGG_pathway,-
7909,b2736,KEGG_pathway,-
7910,b2737,KEGG_pathway,-
7911,b2738,KEGG_pathway,-
7914,b2739,KEGG_pathway,map00630
7915,b2739,KEGG_pathway,map01100
7916,b2740,KEGG_pathway,-
7919,b2741,KEGG_pathway,map02026
7920,b2741,KEGG_pathway,map05111
7921,b2742,KEGG_pathway,-
7922,b2743,KEGG_pathway,-
7928,b2744,KEGG_pathway,map00230
7929,b2744,KEGG_pathway,map00240
7930,b2744,KEGG_pathway,map00760
7931,b2744,KEGG_pathway,map01100
7932,b2744,KEGG_pathway,map01110
7933,b2745,KEGG_pathway,-
7938,b2746,KEGG_pathway,map00900
7939,b2746,KEGG_pathway,map01100
7940,b2746,KEGG_pathway,map01110
7941,b2746,KEGG_pathway,map01130
7946,b2747,KEGG_pathway,map00900
7947,b2747,KEGG_pathway,map01100
7948,b2747,KEGG_pathway,map01110
7949,b2747,KEGG_pathway,map01130
7950,b2748,KEGG_pathway,-
7951,b2749,KEGG_pathway,-
7956,b2750,KEGG_pathway,map00230
7957,b2750,KEGG_pathway,map00920
7958,b2750,KEGG_pathway,map01100
7959,b2750,KEGG_pathway,map01120
7967,b2751,KEGG_pathway,map00230
7968,b2751,KEGG_pathway,map00261
7969,b2751,KEGG_pathway,map00450
7970,b2751,KEGG_pathway,map00920
7971,b2751,KEGG_pathway,map01100
7972,b2751,KEGG_pathway,map01120
7973,b2751,KEGG_pathway,map01130
7981,b2752,KEGG_pathway,map00230
7982,b2752,KEGG_pathway,map00261
7983,b2752,KEGG_pathway,map00450
7984,b2752,KEGG_pathway,map00920
7985,b2752,KEGG_pathway,map01100
7986,b2752,KEGG_pathway,map01120
7987,b2752,KEGG_pathway,map01130
7988,b2753,KEGG_pathway,-
7989,b2754,KEGG_pathway,-
7990,b2755,KEGG_pathway,-
7991,b2756,KEGG_pathway,-
7992,b2757,KEGG_pathway,-
7993,b2758,KEGG_pathway,-
7994,b2759,KEGG_pathway,-
7995,b2760,KEGG_pathway,-
7996,b2761,KEGG_pathway,-
8000,b2762,KEGG_pathway,map00920
8001,b2762,KEGG_pathway,map01100
8002,b2762,KEGG_pathway,map01120
8006,b2763,KEGG_pathway,map00920
8007,b2763,KEGG_pathway,map01100
8008,b2763,KEGG_pathway,map01120
8012,b2764,KEGG_pathway,map00920
8013,b2764,KEGG_pathway,map01100
8014,b2764,KEGG_pathway,map01120
8017,b2765,KEGG_pathway,map00790
8018,b2765,KEGG_pathway,map01100
8019,b2766,KEGG_pathway,-
8020,b2767,KEGG_pathway,-
8021,b2768,KEGG_pathway,-
8022,b2769,KEGG_pathway,-
8023,b2770,KEGG_pathway,-
8024,b2771,KEGG_pathway,-
8028,b4463,KEGG_pathway,map00565
8029,b4463,KEGG_pathway,map01100
8030,b4463,KEGG_pathway,map04146
8031,b2774,KEGG_pathway,-
8032,b2775,KEGG_pathway,-
8033,b2776,KEGG_pathway,-
8036,b2777,KEGG_pathway,map00790
8037,b2777,KEGG_pathway,map01100
8038,b2778,KEGG_pathway,-
8049,b2779,KEGG_pathway,map00010
8050,b2779,KEGG_pathway,map00680
8051,b2779,KEGG_pathway,map01100
8052,b2779,KEGG_pathway,map01110
8053,b2779,KEGG_pathway,map01120
8054,b2779,KEGG_pathway,map01130
8055,b2779,KEGG_pathway,map01200
8056,b2779,KEGG_pathway,map01230
8057,b2779,KEGG_pathway,map03018
8058,b2779,KEGG_pathway,map04066
8061,b2780,KEGG_pathway,map00240
8062,b2780,KEGG_pathway,map01100
8068,b2781,KEGG_pathway,map00230
8069,b2781,KEGG_pathway,map00240
8070,b2781,KEGG_pathway,map00760
8071,b2781,KEGG_pathway,map00770
8072,b2781,KEGG_pathway,map01100
8073,b2782,KEGG_pathway,-
8074,b2783,KEGG_pathway,-
8076,b2784,KEGG_pathway,map00230
8077,b2785,KEGG_pathway,-
8082,b2786,KEGG_pathway,map02020
8083,b2786,KEGG_pathway,map02025
8084,b2786,KEGG_pathway,map02026
8085,b2786,KEGG_pathway,map05111
8088,b2787,KEGG_pathway,map00053
8089,b2787,KEGG_pathway,map01100
8092,b2788,KEGG_pathway,map00053
8093,b2788,KEGG_pathway,map01100
8094,b2789,KEGG_pathway,-
8095,b2790,KEGG_pathway,-
8096,b2791,KEGG_pathway,-
8100,b2792,KEGG_pathway,map00521
8101,b2792,KEGG_pathway,map00523
8102,b2792,KEGG_pathway,map01130
8103,b2793,KEGG_pathway,-
8106,b2794,KEGG_pathway,map00790
8107,b2794,KEGG_pathway,map01100
8110,b2795,KEGG_pathway,map00230
8111,b2795,KEGG_pathway,map00240
8112,b2796,KEGG_pathway,-
8120,b2797,KEGG_pathway,map00260
8121,b2797,KEGG_pathway,map00270
8122,b2797,KEGG_pathway,map01100
8123,b2797,KEGG_pathway,map01110
8124,b2797,KEGG_pathway,map01130
8125,b2797,KEGG_pathway,map01200
8126,b2797,KEGG_pathway,map01230
8127,b2798,KEGG_pathway,-
8131,b2799,KEGG_pathway,map00630
8132,b2799,KEGG_pathway,map00640
8133,b2799,KEGG_pathway,map01120
8136,b2800,KEGG_pathway,map00051
8137,b2800,KEGG_pathway,map01120
8138,b2801,KEGG_pathway,-
8141,b2802,KEGG_pathway,map00051
8142,b2802,KEGG_pathway,map01120
8147,b2803,KEGG_pathway,map00040
8148,b2803,KEGG_pathway,map00051
8149,b2803,KEGG_pathway,map01100
8150,b2803,KEGG_pathway,map01120
8151,b2804,KEGG_pathway,-
8152,b2805,KEGG_pathway,-
8153,b2806,KEGG_pathway,-
8154,b2807,KEGG_pathway,-
8156,b2808,KEGG_pathway,map02026
8157,b2809,KEGG_pathway,-
8160,b2810,KEGG_pathway,map00450
8161,b2810,KEGG_pathway,map01100
8162,b2811,KEGG_pathway,-
8163,b2812,KEGG_pathway,-
8164,b2813,KEGG_pathway,-
8166,b2817,KEGG_pathway,map01503
8173,b2818,KEGG_pathway,map00220
8174,b2818,KEGG_pathway,map01100
8175,b2818,KEGG_pathway,map01110
8176,b2818,KEGG_pathway,map01130
8177,b2818,KEGG_pathway,map01210
8178,b2818,KEGG_pathway,map01230
8180,b2819,KEGG_pathway,map03440
8182,b2820,KEGG_pathway,map03440
8183,b2821,KEGG_pathway,-
8185,b2822,KEGG_pathway,map03440
8186,b2823,KEGG_pathway,-
8187,b2824,KEGG_pathway,-
8188,b2825,KEGG_pathway,-
8189,b2826,KEGG_pathway,-
8194,b2827,KEGG_pathway,map00240
8195,b2827,KEGG_pathway,map00670
8196,b2827,KEGG_pathway,map01100
8197,b2827,KEGG_pathway,map01523
8198,b2828,KEGG_pathway,-
8200,b2829,KEGG_pathway,map02060
8202,b2830,KEGG_pathway,map03018
8203,b4610,KEGG_pathway,-
8205,b2831,KEGG_pathway,map03430
8206,b2832,KEGG_pathway,-
8207,b2833,KEGG_pathway,-
8208,b2834,KEGG_pathway,-
8209,b2835,KEGG_pathway,-
8212,b2836,KEGG_pathway,map00071
8213,b2836,KEGG_pathway,map00564
8214,b2837,KEGG_pathway,-
8221,b2838,KEGG_pathway,map00300
8222,b2838,KEGG_pathway,map01100
8223,b2838,KEGG_pathway,map01110
8224,b2838,KEGG_pathway,map01120
8225,b2838,KEGG_pathway,map01130
8226,b2838,KEGG_pathway,map01230
8227,b2839,KEGG_pathway,-
8230,b2840,KEGG_pathway,map00250
8231,b2840,KEGG_pathway,map01054
8232,b2841,KEGG_pathway,-
8234,b2842,KEGG_pathway,map00040
8236,b2843,KEGG_pathway,map00040
8256,b2844,KEGG_pathway,map00071
8257,b2844,KEGG_pathway,map00072
8258,b2844,KEGG_pathway,map00280
8259,b2844,KEGG_pathway,map00310
8260,b2844,KEGG_pathway,map00362
8261,b2844,KEGG_pathway,map00380
8262,b2844,KEGG_pathway,map00620
8263,b2844,KEGG_pathway,map00630
8264,b2844,KEGG_pathway,map00640
8265,b2844,KEGG_pathway,map00650
8266,b2844,KEGG_pathway,map00720
8267,b2844,KEGG_pathway,map00900
8268,b2844,KEGG_pathway,map01100
8269,b2844,KEGG_pathway,map01110
8270,b2844,KEGG_pathway,map01120
8271,b2844,KEGG_pathway,map01130
8272,b2844,KEGG_pathway,map01200
8273,b2844,KEGG_pathway,map01212
8274,b2844,KEGG_pathway,map02020
8275,b2845,KEGG_pathway,-
8276,b2846,KEGG_pathway,-
8277,b2847,KEGG_pathway,-
8278,b2848,KEGG_pathway,-
8279,b2851,KEGG_pathway,-
8280,b2852,KEGG_pathway,-
8281,b2860,KEGG_pathway,-
8282,b2861,KEGG_pathway,-
8283,b2863,KEGG_pathway,-
8284,b2865,KEGG_pathway,-
8288,b2866,KEGG_pathway,map00230
8289,b2866,KEGG_pathway,map01100
8290,b2866,KEGG_pathway,map01120
8295,b2867,KEGG_pathway,map00230
8296,b2867,KEGG_pathway,map00365
8297,b2867,KEGG_pathway,map01100
8298,b2867,KEGG_pathway,map01120
8302,b2868,KEGG_pathway,map00230
8303,b2868,KEGG_pathway,map01100
8304,b2868,KEGG_pathway,map01120
8305,b2869,KEGG_pathway,-
8306,b2870,KEGG_pathway,-
8307,b2871,KEGG_pathway,-
8313,b2872,KEGG_pathway,map00220
8314,b2872,KEGG_pathway,map00300
8315,b2872,KEGG_pathway,map01100
8316,b2872,KEGG_pathway,map01210
8317,b2872,KEGG_pathway,map01230
8323,b2873,KEGG_pathway,map00240
8324,b2873,KEGG_pathway,map00410
8325,b2873,KEGG_pathway,map00770
8326,b2873,KEGG_pathway,map00983
8327,b2873,KEGG_pathway,map01100
8334,b2874,KEGG_pathway,map00220
8335,b2874,KEGG_pathway,map00230
8336,b2874,KEGG_pathway,map00910
8337,b2874,KEGG_pathway,map01100
8338,b2874,KEGG_pathway,map01120
8339,b2874,KEGG_pathway,map01200
8340,b2875,KEGG_pathway,-
8341,b2876,KEGG_pathway,-
8343,b2877,KEGG_pathway,map00790
8345,b2878,KEGG_pathway,map00450
8346,b2879,KEGG_pathway,-
8348,b2880,KEGG_pathway,map00450
8350,b2881,KEGG_pathway,map00450
8351,b2882,KEGG_pathway,-
8354,b2883,KEGG_pathway,map00230
8355,b2883,KEGG_pathway,map01100
8356,b4464,KEGG_pathway,-
8357,b2886,KEGG_pathway,-
8365,b2887,KEGG_pathway,map00250
8366,b2887,KEGG_pathway,map00910
8367,b2887,KEGG_pathway,map01100
8368,b2887,KEGG_pathway,map01110
8369,b2887,KEGG_pathway,map01120
8370,b2887,KEGG_pathway,map01130
8371,b2887,KEGG_pathway,map01230
8372,b2888,KEGG_pathway,-
8373,b4684,KEGG_pathway,-
8378,b2889,KEGG_pathway,map00900
8379,b2889,KEGG_pathway,map01100
8380,b2889,KEGG_pathway,map01110
8381,b2889,KEGG_pathway,map01130
8383,b2890,KEGG_pathway,map00970
8384,b2891,KEGG_pathway,-
8388,b2892,KEGG_pathway,map03410
8389,b2892,KEGG_pathway,map03430
8390,b2892,KEGG_pathway,map03440
8391,b2893,KEGG_pathway,-
8392,b2894,KEGG_pathway,-
8393,b2895,KEGG_pathway,-
8394,b2896,KEGG_pathway,-
8395,b2897,KEGG_pathway,-
8396,b2898,KEGG_pathway,-
8397,b2899,KEGG_pathway,-
8398,b2900,KEGG_pathway,-
8405,b2901,KEGG_pathway,map00010
8406,b2901,KEGG_pathway,map00460
8407,b2901,KEGG_pathway,map00500
8408,b2901,KEGG_pathway,map00940
8409,b2901,KEGG_pathway,map01100
8410,b2901,KEGG_pathway,map01110
8411,b2902,KEGG_pathway,-
8418,b2903,KEGG_pathway,map00260
8419,b2903,KEGG_pathway,map00630
8420,b2903,KEGG_pathway,map01100
8421,b2903,KEGG_pathway,map01110
8422,b2903,KEGG_pathway,map01130
8423,b2903,KEGG_pathway,map01200
8430,b2904,KEGG_pathway,map00260
8431,b2904,KEGG_pathway,map00630
8432,b2904,KEGG_pathway,map01100
8433,b2904,KEGG_pathway,map01110
8434,b2904,KEGG_pathway,map01130
8435,b2904,KEGG_pathway,map01200
8443,b2905,KEGG_pathway,map00260
8444,b2905,KEGG_pathway,map00630
8445,b2905,KEGG_pathway,map00670
8446,b2905,KEGG_pathway,map01100
8447,b2905,KEGG_pathway,map01110
8448,b2905,KEGG_pathway,map01130
8449,b2905,KEGG_pathway,map01200
8453,b2906,KEGG_pathway,map00130
8454,b2906,KEGG_pathway,map01100
8455,b2906,KEGG_pathway,map01110
8459,b2907,KEGG_pathway,map00130
8460,b2907,KEGG_pathway,map01100
8461,b2907,KEGG_pathway,map01110
8462,b2908,KEGG_pathway,-
8463,b2909,KEGG_pathway,-
8464,b2910,KEGG_pathway,-
8467,b2912,KEGG_pathway,map00670
8468,b2912,KEGG_pathway,map01100
8476,b2913,KEGG_pathway,map00260
8477,b2913,KEGG_pathway,map00680
8478,b2913,KEGG_pathway,map01100
8479,b2913,KEGG_pathway,map01120
8480,b2913,KEGG_pathway,map01130
8481,b2913,KEGG_pathway,map01200
8482,b2913,KEGG_pathway,map01230
8491,b2914,KEGG_pathway,map00030
8492,b2914,KEGG_pathway,map00710
8493,b2914,KEGG_pathway,map01100
8494,b2914,KEGG_pathway,map01110
8495,b2914,KEGG_pathway,map01120
8496,b2914,KEGG_pathway,map01130
8497,b2914,KEGG_pathway,map01200
8498,b2914,KEGG_pathway,map01230
8499,b2916,KEGG_pathway,-
8507,b2917,KEGG_pathway,map00280
8508,b2917,KEGG_pathway,map00630
8509,b2917,KEGG_pathway,map00640
8510,b2917,KEGG_pathway,map00720
8511,b2917,KEGG_pathway,map01100
8512,b2917,KEGG_pathway,map01120
8513,b2917,KEGG_pathway,map01200
8514,b2918,KEGG_pathway,-
8516,b2919,KEGG_pathway,map00640
8526,b2920,KEGG_pathway,map00020
8527,b2920,KEGG_pathway,map00620
8528,b2920,KEGG_pathway,map00640
8529,b2920,KEGG_pathway,map00650
8530,b2920,KEGG_pathway,map01100
8531,b2920,KEGG_pathway,map01110
8532,b2920,KEGG_pathway,map01120
8533,b2920,KEGG_pathway,map01130
8534,b2920,KEGG_pathway,map01200
8535,b2921,KEGG_pathway,-
8536,b2922,KEGG_pathway,-
8537,b2923,KEGG_pathway,-
8538,b2924,KEGG_pathway,-
8550,b2925,KEGG_pathway,map00010
8551,b2925,KEGG_pathway,map00030
8552,b2925,KEGG_pathway,map00051
8553,b2925,KEGG_pathway,map00680
8554,b2925,KEGG_pathway,map00710
8555,b2925,KEGG_pathway,map01100
8556,b2925,KEGG_pathway,map01110
8557,b2925,KEGG_pathway,map01120
8558,b2925,KEGG_pathway,map01130
8559,b2925,KEGG_pathway,map01200
8560,b2925,KEGG_pathway,map01230
8569,b2926,KEGG_pathway,map00010
8570,b2926,KEGG_pathway,map00710
8571,b2926,KEGG_pathway,map01100
8572,b2926,KEGG_pathway,map01110
8573,b2926,KEGG_pathway,map01120
8574,b2926,KEGG_pathway,map01130
8575,b2926,KEGG_pathway,map01200
8576,b2926,KEGG_pathway,map01230
8588,b2927,KEGG_pathway,map00010
8589,b2927,KEGG_pathway,map00710
8590,b2927,KEGG_pathway,map00750
8591,b2927,KEGG_pathway,map01100
8592,b2927,KEGG_pathway,map01110
8593,b2927,KEGG_pathway,map01120
8594,b2927,KEGG_pathway,map01130
8595,b2927,KEGG_pathway,map01200
8596,b2927,KEGG_pathway,map01230
8597,b2927,KEGG_pathway,map04066
8598,b2927,KEGG_pathway,map05010
8599,b2928,KEGG_pathway,-
8600,b2929,KEGG_pathway,-
8601,b2930,KEGG_pathway,-
8603,b4465,KEGG_pathway,map00051
8606,b2933,KEGG_pathway,map00051
8607,b2933,KEGG_pathway,map02060
8610,b2934,KEGG_pathway,map00051
8611,b2934,KEGG_pathway,map02060
8621,b2935,KEGG_pathway,map00030
8622,b2935,KEGG_pathway,map00710
8623,b2935,KEGG_pathway,map01051
8624,b2935,KEGG_pathway,map01100
8625,b2935,KEGG_pathway,map01110
8626,b2935,KEGG_pathway,map01120
8627,b2935,KEGG_pathway,map01130
8628,b2935,KEGG_pathway,map01200
8629,b2935,KEGG_pathway,map01230
8630,b2936,KEGG_pathway,-
8634,b2937,KEGG_pathway,map00330
8635,b2937,KEGG_pathway,map00340
8636,b2937,KEGG_pathway,map01100
8639,b2938,KEGG_pathway,map00330
8640,b2938,KEGG_pathway,map01100
8641,b2939,KEGG_pathway,-
8642,b2940,KEGG_pathway,-
8643,b2941,KEGG_pathway,-
8648,b2942,KEGG_pathway,map00270
8649,b2942,KEGG_pathway,map01100
8650,b2942,KEGG_pathway,map01110
8651,b2942,KEGG_pathway,map01230
8652,b2943,KEGG_pathway,-
8653,b2944,KEGG_pathway,-
8654,b2945,KEGG_pathway,-
8655,b2946,KEGG_pathway,-
8659,b2947,KEGG_pathway,map00270
8660,b2947,KEGG_pathway,map00480
8661,b2947,KEGG_pathway,map01100
8662,b2948,KEGG_pathway,-
8663,b2949,KEGG_pathway,-
8664,b2950,KEGG_pathway,-
8665,b2951,KEGG_pathway,-
8666,b2952,KEGG_pathway,-
8667,b2953,KEGG_pathway,-
8669,b2954,KEGG_pathway,map00230
8670,b2955,KEGG_pathway,-
8671,b2956,KEGG_pathway,-
8679,b2957,KEGG_pathway,map00220
8680,b2957,KEGG_pathway,map00250
8681,b2957,KEGG_pathway,map00460
8682,b2957,KEGG_pathway,map00471
8683,b2957,KEGG_pathway,map01100
8684,b2957,KEGG_pathway,map01110
8685,b2957,KEGG_pathway,map02020
