,imodulon,annotation,pvalue,qvalue,precision,recall,f1score,TP,target_set_size,imodulon_size,source,pathway_name,module_name
681,110,transcriptional attenuation,3.269414486193232e-08,0.00013594225433591456,0.12903225806451613,0.6666666666666666,0.2162162162162162,4.0,6.0,31.0,GO,,
682,NtrC-2,L-glutamine import across plasma membrane,4.214271516705994e-09,8.761470483231761e-06,0.375,1.0,0.5454545454545454,3.0,3.0,8.0,GO,,
683,NtrC-2,glutamine transport,4.214271516705994e-09,8.761470483231761e-06,0.375,1.0,0.5454545454545454,3.0,3.0,8.0,GO,,
684,NtrC-2,L-glutamine transmembrane transporter activity,3.022335056064315e-06,0.004188956387705141,0.25,1.0,0.4,2.0,2.0,8.0,GO,,
685,113,tryptophan catabolic process,1.942327640110388e-06,0.008076198327578993,0.5,0.6666666666666666,0.5714285714285715,2.0,5.0,4.0,GO,,
0,MalT,map00500,2.091093113004882e-06,0.0004725870435391033,0.4,0.08888888888888889,0.14545454545454545,4.0,45.0,10.0,KEGG pathways,Starch and sucrose metabolism,
1,MalT,map02010,0.0004879908921355438,0.05514297081131645,0.4,0.02247191011235955,0.0425531914893617,4.0,178.0,10.0,KEGG pathways,ABC transporters,
2,Crp,map00020,6.616147769380631e-10,1.4952493958800225e-07,0.21875,0.25,0.23333333333333334,7.0,28.0,32.0,KEGG pathways,Citrate cycle (TCA cycle),
3,Crp,map00052,6.838088677236713e-07,7.640628469920732e-05,0.1875,0.13333333333333333,0.15584415584415587,6.0,45.0,32.0,KEGG pathways,Galactose metabolism,
4,Crp,map02060,1.014242717246115e-06,7.640628469920732e-05,0.1875,0.125,0.15,6.0,48.0,32.0,KEGG pathways,Phosphotransferase system (PTS),
5,Crp,map00720,6.914192406248212e-06,0.000390651870953024,0.15625,0.13157894736842105,0.14285714285714285,5.0,38.0,32.0,KEGG pathways,Other carbon fixation pathways,
6,Crp,map01200,3.669834663152277e-05,0.001658765267744829,0.21875,0.05343511450381679,0.08588957055214724,7.0,131.0,32.0,KEGG pathways,Carbon metabolism,
7,Crp,map01100,4.7519133152982994e-05,0.0017898873487623595,0.5,0.0201765447667087,0.03878787878787879,16.0,793.0,32.0,KEGG pathways,Metabolic pathways,
8,Crp,map00190,0.0002309736142334129,0.006525004602093915,0.125,0.09523809523809523,0.1081081081081081,4.0,42.0,32.0,KEGG pathways,Oxidative phosphorylation,
9,Crp,map00650,0.0002309736142334129,0.006525004602093915,0.125,0.09523809523809523,0.1081081081081081,4.0,42.0,32.0,KEGG pathways,Butanoate metabolism,
10,Crp,map01120,0.0014431172775043746,0.035952052321235606,0.25,0.025974025974025976,0.047058823529411764,8.0,308.0,32.0,KEGG pathways,Microbial metabolism in diverse environments,
11,Crp,map01130,0.0015907987752759116,0.035952052321235606,0.21875,0.029045643153526972,0.05128205128205128,7.0,241.0,32.0,KEGG pathways,,
12,GlcC,map00630,2.1867385526992144e-07,4.942029129100225e-05,0.6666666666666666,0.08163265306122448,0.14545454545454545,4.0,49.0,6.0,KEGG pathways,Glyoxylate and dicarboxylate metabolism,
13,GlcC,map01110,0.0004989782608291825,0.037589695649131755,0.6666666666666666,0.011799410029498525,0.023188405797101446,4.0,339.0,6.0,KEGG pathways,Biosynthesis of secondary metabolites,
14,GlcC,map01120,0.0003435712893258777,0.037589695649131755,0.6666666666666666,0.012987012987012988,0.025477707006369428,4.0,308.0,6.0,KEGG pathways,Microbial metabolism in diverse environments,
15,DksA,map03010,1.9914093363240332e-53,4.5005851000923154e-51,0.9032258064516129,0.5,0.6436781609195402,28.0,56.0,31.0,KEGG pathways,Ribosome,
16,Fnr-1,map00720,1.507040871716716e-06,0.0003405912370079778,0.13953488372093023,0.15789473684210525,0.14814814814814817,6.0,38.0,43.0,KEGG pathways,Other carbon fixation pathways,
17,Fnr-1,map00020,6.4925445868081175e-06,0.0007336575383093173,0.11627906976744186,0.17857142857142858,0.14084507042253522,5.0,28.0,43.0,KEGG pathways,Citrate cycle (TCA cycle),
18,Fnr-1,map00920,5.067506040630941e-05,0.002863140912956482,0.11627906976744186,0.11904761904761904,0.1176470588235294,5.0,42.0,43.0,KEGG pathways,Sulfur metabolism,
19,Fnr-1,map02020,4.609417294025577e-05,0.002863140912956482,0.20930232558139536,0.05084745762711865,0.08181818181818183,9.0,177.0,43.0,KEGG pathways,Two-component system,
20,Fnr-1,map00620,0.00026305348695688716,0.0118900176104513,0.11627906976744186,0.0847457627118644,0.09803921568627452,5.0,59.0,43.0,KEGG pathways,Pyruvate metabolism,
21,Fnr-1,map00190,0.0007333903881802983,0.023678032532678205,0.09302325581395349,0.09523809523809523,0.09411764705882353,4.0,42.0,43.0,KEGG pathways,Oxidative phosphorylation,
22,Fnr-1,map00650,0.0007333903881802983,0.023678032532678205,0.09302325581395349,0.09523809523809523,0.09411764705882353,4.0,42.0,43.0,KEGG pathways,Butanoate metabolism,
23,Fnr-1,map00780,0.0010893467973865038,0.030774047026168733,0.06976744186046512,0.14285714285714285,0.09374999999999999,3.0,21.0,43.0,KEGG pathways,Biotin metabolism,
24,Fnr-1,map00450,0.001252599130403285,0.03145415594123804,0.06976744186046512,0.13636363636363635,0.09230769230769229,3.0,22.0,43.0,KEGG pathways,Selenocompound metabolism,
25,Fnr-1,map01200,0.0017103884604829749,0.038654779206915235,0.13953488372093023,0.04580152671755725,0.06896551724137931,6.0,131.0,43.0,KEGG pathways,Carbon metabolism,
26,ArcA-1,map00020,5.728335943663673e-28,1.2946039232679901e-25,0.43243243243243246,0.5714285714285714,0.49230769230769234,16.0,28.0,37.0,KEGG pathways,Citrate cycle (TCA cycle),
27,ArcA-1,map01200,1.609674153151284e-15,1.8189317930609508e-13,0.43243243243243246,0.12213740458015267,0.1904761904761905,16.0,131.0,37.0,KEGG pathways,Carbon metabolism,
28,ArcA-1,map01130,5.838531656920806e-15,4.39836051488034e-13,0.5135135135135135,0.07883817427385892,0.13669064748201437,19.0,241.0,37.0,KEGG pathways,,
29,ArcA-1,map00720,2.3514310656884796e-13,1.0628468416911928e-11,0.2702702702702703,0.2631578947368421,0.26666666666666666,10.0,38.0,37.0,KEGG pathways,Other carbon fixation pathways,
30,ArcA-1,map01110,2.259025310185815e-13,1.0628468416911928e-11,0.5405405405405406,0.058997050147492625,0.10638297872340427,20.0,339.0,37.0,KEGG pathways,Biosynthesis of secondary metabolites,
31,ArcA-1,map00190,3.289878767599497e-11,1.239187669129144e-09,0.24324324324324326,0.21428571428571427,0.2278481012658228,9.0,42.0,37.0,KEGG pathways,Oxidative phosphorylation,
32,ArcA-1,map01100,5.326721117411467e-10,1.7197699607642738e-08,0.6486486486486487,0.03026481715006305,0.05783132530120483,24.0,793.0,37.0,KEGG pathways,Metabolic pathways,
33,ArcA-1,map01120,1.045335700117138e-09,2.953073352830915e-08,0.43243243243243246,0.05194805194805195,0.0927536231884058,16.0,308.0,37.0,KEGG pathways,Microbial metabolism in diverse environments,
34,ArcA-1,map00620,8.554331084139954e-06,0.00021480875833506996,0.16216216216216217,0.1016949152542373,0.125,6.0,59.0,37.0,KEGG pathways,Pyruvate metabolism,
35,ArcA-1,map00640,0.0004487141250296973,0.009219035659701053,0.10810810810810811,0.09302325581395349,0.1,4.0,43.0,37.0,KEGG pathways,Propanoate metabolism,
36,ArcA-1,map00650,0.0004094796678379647,0.009219035659701053,0.10810810810810811,0.09523809523809523,0.10126582278481013,4.0,42.0,37.0,KEGG pathways,Butanoate metabolism,
37,ArcA-1,map04146,0.0019483479350044133,0.036693886109249785,0.05405405405405406,0.25,0.08888888888888889,2.0,8.0,37.0,KEGG pathways,Peroxisome,
38,ArcA-1,map00660,0.0030975186263802468,0.053849169966302755,0.05405405405405406,0.2,0.0851063829787234,2.0,10.0,37.0,KEGG pathways,C5-Branched dibasic acid metabolism,
39,11,map04013,0.0009290442081266271,0.07872734867816017,0.5,0.5,0.5,1.0,2.0,2.0,KEGG pathways,MAPK signaling pathway - fly,
40,11,map04068,0.0013934044013833658,0.07872734867816017,0.5,0.3333333333333333,0.4,1.0,3.0,2.0,KEGG pathways,FoxO signaling pathway,
41,11,map04211,0.0013934044013833658,0.07872734867816017,0.5,0.3333333333333333,0.4,1.0,3.0,2.0,KEGG pathways,Longevity regulating pathway,
42,11,map05016,0.0013934044013833658,0.07872734867816017,0.5,0.3333333333333333,0.4,1.0,3.0,2.0,KEGG pathways,Huntington disease,
43,RcsAB,map00520,2.0159417020514825e-05,0.00455602824663635,0.1724137931034483,0.09615384615384616,0.1234567901234568,5.0,52.0,29.0,KEGG pathways,Amino sugar and nucleotide sugar metabolism,
44,RcsAB,map00051,0.00033361609967503007,0.0376986192632784,0.13793103448275862,0.0784313725490196,0.1,4.0,51.0,29.0,KEGG pathways,Fructose and mannose metabolism,
45,ArcA-2,map00071,2.2773301062543694e-06,0.0005146766040134875,0.17391304347826086,0.21052631578947367,0.1904761904761905,4.0,19.0,23.0,KEGG pathways,Fatty acid degradation,
46,ArcA-2,map00281,7.334274964136667e-06,0.0006455044070993771,0.13043478260869565,0.375,0.19354838709677416,3.0,8.0,23.0,KEGG pathways,,
47,ArcA-2,map01212,8.568642572115625e-06,0.0006455044070993771,0.17391304347826086,0.15384615384615385,0.16326530612244897,4.0,26.0,23.0,KEGG pathways,Fatty acid metabolism,
48,ArcA-2,map00190,6.061572536951628e-05,0.00228319232225178,0.17391304347826086,0.09523809523809523,0.12307692307692307,4.0,42.0,23.0,KEGG pathways,Oxidative phosphorylation,
49,ArcA-2,map00650,6.061572536951628e-05,0.00228319232225178,0.17391304347826086,0.09523809523809523,0.12307692307692307,4.0,42.0,23.0,KEGG pathways,Butanoate metabolism,
50,ArcA-2,map00720,4.0545524163429416e-05,0.00228319232225178,0.17391304347826086,0.10526315789473684,0.13114754098360656,4.0,38.0,23.0,KEGG pathways,Other carbon fixation pathways,
51,ArcA-2,map00280,0.00010320415195606262,0.003332019763152879,0.13043478260869565,0.16666666666666666,0.14634146341463414,3.0,18.0,23.0,KEGG pathways,"Valine, leucine and isoleucine degradation",
52,ArcA-2,map00362,0.00014317934318700708,0.0036716217724453637,0.13043478260869565,0.15,0.13953488372093023,3.0,20.0,23.0,KEGG pathways,Benzoate degradation,
53,ArcA-2,map00592,0.00016278938436529997,0.0036716217724453637,0.08695652173913043,0.5,0.14814814814814817,2.0,4.0,23.0,KEGG pathways,alpha-Linolenic acid metabolism,
54,ArcA-2,map00642,0.00016278938436529997,0.0036716217724453637,0.08695652173913043,0.5,0.14814814814814817,2.0,4.0,23.0,KEGG pathways,Ethylbenzene degradation,
55,ArcA-2,map01130,0.00017870725441105752,0.0036716217724453637,0.30434782608695654,0.029045643153526972,0.05303030303030303,7.0,241.0,23.0,KEGG pathways,,
56,ArcA-2,map00020,0.00040012590515366175,0.007535704547060629,0.13043478260869565,0.10714285714285714,0.11764705882352941,3.0,28.0,23.0,KEGG pathways,Citrate cycle (TCA cycle),
57,ArcA-2,map01200,0.0005230875969781028,0.009093676685927018,0.21739130434782608,0.03816793893129771,0.06493506493506494,5.0,131.0,23.0,KEGG pathways,Carbon metabolism,
58,ArcA-2,map01120,0.0008079942911219675,0.013043336413826047,0.30434782608695654,0.022727272727272728,0.04229607250755288,7.0,308.0,23.0,KEGG pathways,Microbial metabolism in diverse environments,
59,ArcA-2,map01110,0.001431007002103345,0.021560505498357065,0.30434782608695654,0.02064896755162242,0.03867403314917127,7.0,339.0,23.0,KEGG pathways,Biosynthesis of secondary metabolites,
60,ArcA-2,map01100,0.004777338294419443,0.06747990340867463,0.43478260869565216,0.012610340479192938,0.024509803921568624,10.0,793.0,23.0,KEGG pathways,Metabolic pathways,
61,His-tRNA,map00340,2.2177841158627843e-20,5.0121921018498926e-18,1.0,0.7,0.8235294117647058,7.0,10.0,7.0,KEGG pathways,Histidine metabolism,
62,His-tRNA,map01230,2.425784320668035e-11,2.7411362823548797e-09,1.0,0.05223880597014925,0.09929078014184396,7.0,134.0,7.0,KEGG pathways,Biosynthesis of amino acids,
63,His-tRNA,map01110,1.7726727565484774e-08,1.335413476599853e-06,1.0,0.02064896755162242,0.04046242774566474,7.0,339.0,7.0,KEGG pathways,Biosynthesis of secondary metabolites,
64,His-tRNA,map01100,7.04185994093637e-06,0.0003978650866629049,1.0,0.008827238335435058,0.0175,7.0,793.0,7.0,KEGG pathways,Metabolic pathways,
65,FliA,map02030,5.655237322615672e-25,1.278083634911142e-22,0.41935483870967744,0.65,0.5098039215686274,13.0,20.0,31.0,KEGG pathways,Bacterial chemotaxis,
66,FliA,map02040,2.2968005275126286e-14,2.5953845960892702e-12,0.3225806451612903,0.2702702702702703,0.2941176470588235,10.0,37.0,31.0,KEGG pathways,Flagellar assembly,
67,FliA,map02020,3.411402483943291e-12,2.5699232045706124e-10,0.45161290322580644,0.07909604519774012,0.1346153846153846,14.0,177.0,31.0,KEGG pathways,Two-component system,
68,FliA,map02026,0.0007118565976828135,0.040219897769078965,0.12903225806451613,0.06896551724137931,0.0898876404494382,4.0,58.0,31.0,KEGG pathways,Biofilm formation - Escherichia coli,
69,TrpR,map00400,2.35615820035678e-13,5.324917532806323e-11,0.75,0.2727272727272727,0.39999999999999997,6.0,22.0,8.0,KEGG pathways,"Phenylalanine, tyrosine and tryptophan biosynthesis",
70,TrpR,map01230,2.166290339447387e-08,2.4479080835755475e-06,0.75,0.04477611940298507,0.08450704225352113,6.0,134.0,8.0,KEGG pathways,Biosynthesis of amino acids,
71,TrpR,map01130,7.379589130922655e-07,5.5592904786284e-05,0.75,0.024896265560165973,0.048192771084337345,6.0,241.0,8.0,KEGG pathways,,
72,TrpR,map01110,5.585685249391894e-06,0.000315591216590642,0.75,0.017699115044247787,0.034582132564841495,6.0,339.0,8.0,KEGG pathways,Biosynthesis of secondary metabolites,
73,TrpR,map01100,0.0007660898271969242,0.03462726018930098,0.75,0.007566204287515763,0.014981273408239702,6.0,793.0,8.0,KEGG pathways,Metabolic pathways,
74,TrpR,map00260,0.0022754783047701827,0.08570968281301021,0.25,0.05,0.08333333333333334,2.0,40.0,8.0,KEGG pathways,"Glycine, serine and threonine metabolism",
75,NarL-1,map00910,1.111371286128456e-12,2.5116991066503107e-10,0.3076923076923077,0.2962962962962963,0.3018867924528302,8.0,27.0,26.0,KEGG pathways,Nitrogen metabolism,
76,Fur-1,map01053,4.8080286368777474e-12,1.0866144719343708e-09,0.13953488372093023,0.8571428571428571,0.24,6.0,7.0,43.0,KEGG pathways,Biosynthesis of siderophore group nonribosomal peptides,
77,GntR,map00030,5.040629733266486e-07,0.0001139182319718226,0.4444444444444444,0.1111111111111111,0.17777777777777776,4.0,36.0,9.0,KEGG pathways,Pentose phosphate pathway,
78,GntR,map01200,9.167966822477097e-05,0.01035980250939912,0.4444444444444444,0.030534351145038167,0.05714285714285714,4.0,131.0,9.0,KEGG pathways,Carbon metabolism,
79,Zur,map02010,0.00030252572974523147,0.06837081492242231,0.4444444444444444,0.02247191011235955,0.0427807486631016,4.0,178.0,9.0,KEGG pathways,ABC transporters,
80,SrlR,map00051,5.961016044394239e-07,0.00013471896260330979,0.5714285714285714,0.0784313725490196,0.13793103448275862,4.0,51.0,7.0,KEGG pathways,Fructose and mannose metabolism,
81,SrlR,map02060,4.414413753398175e-05,0.004988287541339938,0.42857142857142855,0.0625,0.10909090909090909,3.0,48.0,7.0,KEGG pathways,Phosphotransferase system (PTS),
82,NagC,map00520,9.245419347949566e-08,2.089464772636602e-05,0.45454545454545453,0.09615384615384616,0.15873015873015872,5.0,52.0,11.0,KEGG pathways,Amino sugar and nucleotide sugar metabolism,
83,CytR,map00983,5.077858294234032e-06,0.0011475959744968911,0.3333333333333333,0.16666666666666666,0.2222222222222222,3.0,18.0,9.0,KEGG pathways,Drug metabolism - other enzymes,
84,CytR,map00240,0.00033638801597615857,0.03801184580530592,0.3333333333333333,0.04225352112676056,0.075,3.0,71.0,9.0,KEGG pathways,Pyrimidine metabolism,
85,NanR,map00520,0.00043661619684241565,0.09867526048638593,0.23076923076923078,0.057692307692307696,0.09230769230769231,3.0,52.0,13.0,KEGG pathways,Amino sugar and nucleotide sugar metabolism,
86,Lrp-1,map02024,3.4354830800851995e-09,7.764191760992551e-07,0.6666666666666666,0.07228915662650602,0.13043478260869565,6.0,83.0,9.0,KEGG pathways,Quorum sensing,
87,Lrp-1,map02010,3.483803999995336e-07,3.93669851999473e-05,0.6666666666666666,0.033707865168539325,0.06417112299465241,6.0,178.0,9.0,KEGG pathways,ABC transporters,
88,QseB,map05133,0.0002356220269725737,0.05325057809580166,0.2857142857142857,0.13333333333333333,0.18181818181818182,2.0,15.0,7.0,KEGG pathways,Pertussis,
89,RpoH,map05152,4.942189089913887e-05,0.011169347343205386,0.1111111111111111,0.6666666666666666,0.1904761904761905,2.0,3.0,18.0,KEGG pathways,Tuberculosis,
90,RpoH,map04212,0.0002452768342273465,0.027716282267690153,0.1111111111111111,0.3333333333333333,0.16666666666666666,2.0,6.0,18.0,KEGG pathways,Longevity regulating pathway - worm,
91,RpoH,map03018,0.0019141683317137803,0.08590433956287617,0.1111111111111111,0.125,0.11764705882352941,2.0,16.0,18.0,KEGG pathways,RNA degradation,
92,RpoH,map04141,0.004181184668989548,0.08590433956287617,0.05555555555555555,1.0,0.10526315789473684,1.0,1.0,18.0,KEGG pathways,Protein processing in endoplasmic reticulum,
93,RpoH,map04151,0.004181184668989548,0.08590433956287617,0.05555555555555555,1.0,0.10526315789473684,1.0,1.0,18.0,KEGG pathways,PI3K-Akt signaling pathway,
94,RpoH,map04612,0.004181184668989548,0.08590433956287617,0.05555555555555555,1.0,0.10526315789473684,1.0,1.0,18.0,KEGG pathways,Antigen processing and presentation,
95,RpoH,map04657,0.004181184668989548,0.08590433956287617,0.05555555555555555,1.0,0.10526315789473684,1.0,1.0,18.0,KEGG pathways,IL-17 signaling pathway,
96,RpoH,map04659,0.004181184668989548,0.08590433956287617,0.05555555555555555,1.0,0.10526315789473684,1.0,1.0,18.0,KEGG pathways,Th17 cell differentiation,
97,RpoH,map04914,0.004181184668989548,0.08590433956287617,0.05555555555555555,1.0,0.10526315789473684,1.0,1.0,18.0,KEGG pathways,Progesterone-mediated oocyte maturation,
98,RpoH,map04915,0.004181184668989548,0.08590433956287617,0.05555555555555555,1.0,0.10526315789473684,1.0,1.0,18.0,KEGG pathways,Estrogen signaling pathway,
99,RpoH,map05215,0.004181184668989548,0.08590433956287617,0.05555555555555555,1.0,0.10526315789473684,1.0,1.0,18.0,KEGG pathways,Prostate cancer,
100,CdaR,map00053,4.2083848724152454e-08,9.510949811658454e-06,0.4444444444444444,0.2,0.2758620689655173,4.0,20.0,9.0,KEGG pathways,Ascorbate and aldarate metabolism,
101,UTP,map00240,7.036039235536822e-09,1.5901448672313218e-06,0.5454545454545454,0.08450704225352113,0.14634146341463414,6.0,71.0,11.0,KEGG pathways,Pyrimidine metabolism,
102,UTP,map00250,1.4607095616130245e-06,0.00016506018046227178,0.36363636363636365,0.10810810810810811,0.16666666666666669,4.0,37.0,11.0,KEGG pathways,"Alanine, aspartate and glutamate metabolism",
103,PhoB,map00440,1.695364064608533e-09,3.831522786015285e-07,0.08108108108108109,0.6666666666666666,0.14457831325301207,6.0,9.0,74.0,KEGG pathways,Phosphonate and phosphinate metabolism,
104,PurR,map00230,1.0495763810697419e-16,2.3720426212176167e-14,0.5652173913043478,0.13829787234042554,0.2222222222222222,13.0,94.0,23.0,KEGG pathways,Purine metabolism,
105,PurR,map01130,1.0053227552731329e-08,1.13601471345864e-06,0.4782608695652174,0.04564315352697095,0.08333333333333333,11.0,241.0,23.0,KEGG pathways,,
106,PurR,map01110,2.877548530258827e-08,2.1677532261283164e-06,0.5217391304347826,0.035398230088495575,0.06629834254143648,12.0,339.0,23.0,KEGG pathways,Biosynthesis of secondary metabolites,
107,PurR,map01100,7.283023295013855e-06,0.0004114908161682828,0.6086956521739131,0.017654476670870115,0.03431372549019608,14.0,793.0,23.0,KEGG pathways,Metabolic pathways,
108,PurR,map00670,5.815221268621467e-05,0.0026284800134169033,0.13043478260869565,0.2,0.15789473684210528,3.0,15.0,23.0,KEGG pathways,One carbon pool by folate,
109,Fur-2,map02010,0.00013231253364596074,0.02990263260398713,0.2413793103448276,0.03932584269662921,0.06763285024154589,7.0,178.0,29.0,KEGG pathways,ABC transporters,
110,ExuR,map00040,9.319491615124106e-12,2.106205105018048e-09,0.5,0.1794871794871795,0.2641509433962264,7.0,39.0,14.0,KEGG pathways,Pentose and glucuronate interconversions,
111,Ile-tRNA,map01230,1.8904524388267992e-10,4.272422511748566e-08,0.875,0.05223880597014925,0.09859154929577464,7.0,134.0,8.0,KEGG pathways,Biosynthesis of amino acids,
112,Ile-tRNA,map00290,1.1544970474944639e-08,1.3045816636687442e-06,0.5,0.23529411764705882,0.31999999999999995,4.0,17.0,8.0,KEGG pathways,"Valine, leucine and isoleucine biosynthesis",
113,Ile-tRNA,map01110,1.3222868444612418e-07,9.961227561608022e-06,0.875,0.02064896755162242,0.040345821325648415,7.0,339.0,8.0,KEGG pathways,Biosynthesis of secondary metabolites,
114,Ile-tRNA,map00260,4.3576351320835096e-07,2.462063849627183e-05,0.5,0.1,0.16666666666666669,4.0,40.0,8.0,KEGG pathways,"Glycine, serine and threonine metabolism",
115,Ile-tRNA,map00770,7.334274964136667e-06,0.00033150922837897736,0.375,0.13043478260869565,0.19354838709677416,3.0,23.0,8.0,KEGG pathways,Pantothenate and CoA biosynthesis,
116,Ile-tRNA,map01210,2.037986161966112e-05,0.0007676414543405689,0.375,0.09375,0.15,3.0,32.0,8.0,KEGG pathways,2-Oxocarboxylic acid metabolism,
117,Ile-tRNA,map01130,2.5725356721827236e-05,0.0008305615170189936,0.625,0.02074688796680498,0.04016064257028112,5.0,241.0,8.0,KEGG pathways,,
118,Ile-tRNA,map01100,4.7320381296911194e-05,0.0013368007716377413,0.875,0.008827238335435058,0.017478152309612985,7.0,793.0,8.0,KEGG pathways,Metabolic pathways,
119,Ile-tRNA,map00270,0.0017438880385519198,0.04379096630141487,0.25,0.05714285714285714,0.09302325581395347,2.0,35.0,8.0,KEGG pathways,Cysteine and methionine metabolism,
120,56,map00540,4.458770885871762e-07,0.00010076822202070183,0.11290322580645161,0.2,0.1443298969072165,7.0,35.0,62.0,KEGG pathways,Lipopolysaccharide biosynthesis,
121,GalR,map00052,2.6081435062334763e-09,5.894404324087657e-07,0.42857142857142855,0.13333333333333333,0.20338983050847456,6.0,45.0,14.0,KEGG pathways,Galactose metabolism,
122,GalR,map00600,5.871660160019675e-05,0.006634975980822233,0.14285714285714285,0.5,0.22222222222222224,2.0,4.0,14.0,KEGG pathways,Sphingolipid metabolism,
123,GalR,map00520,0.0005509651071923492,0.04150603807515697,0.21428571428571427,0.057692307692307696,0.09090909090909091,3.0,52.0,14.0,KEGG pathways,Amino sugar and nucleotide sugar metabolism,
124,CusR,map02020,8.134488859427552e-07,0.00018383944822306268,0.6,0.03389830508474576,0.0641711229946524,6.0,177.0,10.0,KEGG pathways,Two-component system,
125,NikR,map02010,1.1445548771566521e-07,2.586694022374034e-05,1.0,0.028089887640449437,0.0546448087431694,5.0,178.0,5.0,KEGG pathways,ABC transporters,
126,PrpR,map00640,8.635240218448008e-09,1.95156428936925e-06,1.0,0.09302325581395349,0.1702127659574468,4.0,43.0,4.0,KEGG pathways,Propanoate metabolism,
127,GlpR,map00564,9.029937063713712e-10,2.040765776399299e-07,0.625,0.15625,0.25,5.0,32.0,8.0,KEGG pathways,Glycerophospholipid metabolism,
128,NarL-2,map00910,1.5199964928010693e-11,3.4351920737304166e-09,0.5454545454545454,0.2222222222222222,0.3157894736842105,6.0,27.0,11.0,KEGG pathways,Nitrogen metabolism,
129,NarL-2,map01120,2.307516474562388e-06,0.00017383290775036659,0.6363636363636364,0.022727272727272728,0.0438871473354232,7.0,308.0,11.0,KEGG pathways,Microbial metabolism in diverse environments,
130,NarL-2,map02020,1.7287049037803907e-06,0.00017383290775036659,0.5454545454545454,0.03389830508474576,0.06382978723404255,6.0,177.0,11.0,KEGG pathways,Two-component system,
131,BasR,map01503,3.250921279430753e-07,7.347082091513502e-05,0.5714285714285714,0.09090909090909091,0.1568627450980392,4.0,44.0,7.0,KEGG pathways,Cationic antimicrobial peptide (CAMP) resistance,
132,BasR,map00520,5.6247069695342764e-05,0.006355918875573733,0.42857142857142855,0.057692307692307696,0.10169491525423728,3.0,52.0,7.0,KEGG pathways,Amino sugar and nucleotide sugar metabolism,
133,Fnr-2,map00910,4.4374313762293354e-05,0.010028594910278299,0.12121212121212122,0.14814814814814814,0.13333333333333333,4.0,27.0,33.0,KEGG pathways,Nitrogen metabolism,
134,Fnr-2,map00780,0.000496965864046803,0.05615714263728874,0.09090909090909091,0.14285714285714285,0.1111111111111111,3.0,21.0,33.0,KEGG pathways,Biotin metabolism,
135,PuuR,map00330,1.316529254020256e-07,2.9753561140857784e-05,0.5,0.13333333333333333,0.2105263157894737,4.0,30.0,8.0,KEGG pathways,Arginine and proline metabolism,
136,PuuR,map00280,0.000455584380624398,0.03432069000703798,0.25,0.1111111111111111,0.15384615384615383,2.0,18.0,8.0,KEGG pathways,"Valine, leucine and isoleucine degradation",
137,PuuR,map00410,0.000455584380624398,0.03432069000703798,0.25,0.1111111111111111,0.15384615384615383,2.0,18.0,8.0,KEGG pathways,beta-Alanine metabolism,
138,PuuR,map00250,0.0019483479350044133,0.08806532666219949,0.25,0.05405405405405406,0.08888888888888889,2.0,37.0,8.0,KEGG pathways,"Alanine, aspartate and glutamate metabolism",
139,PuuR,map00981,0.0018583042973286876,0.08806532666219949,0.125,1.0,0.2222222222222222,1.0,1.0,8.0,KEGG pathways,Insect hormone biosynthesis,
140,MetJ,map00270,1.3504256022323624e-11,3.051961861045139e-09,0.4375,0.2,0.27450980392156865,7.0,35.0,16.0,KEGG pathways,Cysteine and methionine metabolism,
141,MetJ,map01230,5.04009739264098e-06,0.0005695310053684307,0.375,0.04477611940298507,0.08,6.0,134.0,16.0,KEGG pathways,Biosynthesis of amino acids,
142,MetJ,map00450,6.216057564361111e-05,0.004682763365152037,0.1875,0.13636363636363635,0.15789473684210525,3.0,22.0,16.0,KEGG pathways,Selenocompound metabolism,
143,MetJ,map01110,0.00010830086698087453,0.006118998984419411,0.4375,0.02064896755162242,0.039436619718309855,7.0,339.0,16.0,KEGG pathways,Biosynthesis of secondary metabolites,
144,FucR,map00051,0.00017733035109076425,0.038303130825795076,0.3,0.058823529411764705,0.09836065573770492,3.0,51.0,10.0,KEGG pathways,Fructose and mannose metabolism,
145,FucR,map01120,0.0003389657595203104,0.038303130825795076,0.5,0.016233766233766232,0.03144654088050314,5.0,308.0,10.0,KEGG pathways,Microbial metabolism in diverse environments,
146,SlyA,map00052,1.0522877205099348e-05,0.0014478336464016496,0.6,0.06666666666666667,0.12000000000000001,3.0,45.0,5.0,KEGG pathways,Galactose metabolism,
147,SlyA,map02060,1.2812687136297784e-05,0.0014478336464016496,0.6,0.0625,0.11320754716981132,3.0,48.0,5.0,KEGG pathways,Phosphotransferase system (PTS),
148,AppY,map00633,0.00021164490966225848,0.04783174958367042,0.18181818181818182,0.2222222222222222,0.19999999999999998,2.0,9.0,11.0,KEGG pathways,Nitrotoluene degradation,
149,GadX,map04727,1.446268474397473e-06,0.0003268566752138289,0.15789473684210525,0.5,0.23999999999999996,3.0,6.0,19.0,KEGG pathways,GABAergic synapse,
150,GadX,map04940,5.5227651952189485e-05,0.006240724670597412,0.10526315789473684,0.6666666666666666,0.18181818181818182,2.0,3.0,19.0,KEGG pathways,Type I diabetes mellitus,
151,GadX,map00250,0.0005152707045747826,0.029112794808475218,0.15789473684210525,0.08108108108108109,0.10714285714285714,3.0,37.0,19.0,KEGG pathways,"Alanine, aspartate and glutamate metabolism",
